switch_id,switch_step,steps_since_switch,near_miss,violation,shield_used,clearance,tag,mode,algo,env,method,p_stay,seed,run_name
2,4380,6,1,0,0,138.81424522399908,grid16,continuous,sac,highway_v0,baseline,0.95,1,grid16__continuous__sac__highway_v0__baseline__pstay_0p95__seed_1
2,4380,7,0,0,0,175.0246500015259,grid16,continuous,sac,highway_v0,baseline,0.95,1,grid16__continuous__sac__highway_v0__baseline__pstay_0p95__seed_1
2,4380,8,0,0,0,184.31938648223883,grid16,continuous,sac,highway_v0,baseline,0.95,1,grid16__continuous__sac__highway_v0__baseline__pstay_0p95__seed_1
2,4380,9,0,0,0,223.42698411941532,grid16,continuous,sac,highway_v0,baseline,0.95,1,grid16__continuous__sac__highway_v0__baseline__pstay_0p95__seed_1
0,60,0,0,1,1,-9.80088233947754,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
0,60,1,0,1,0,19.361927032470703,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
0,60,2,1,0,0,53.35397911071777,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
0,60,3,1,0,0,72.46581993103028,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
0,60,4,1,0,0,78.55688896179203,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
0,60,5,1,0,0,125.74711589813236,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
0,60,6,1,0,0,160.38324089050298,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
0,60,7,1,0,0,203.9932353973389,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
0,60,8,0,0,0,251.5248720169068,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
0,60,9,0,0,0,295.7073595046997,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
1,180,0,0,1,1,-11.742799758911133,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
1,180,1,0,1,0,16.143714904785156,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
1,180,2,0,1,0,20.835225677490243,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
1,180,3,1,0,0,53.76543807983396,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
1,180,4,1,0,0,65.30928268432616,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
1,180,5,1,0,0,82.5870250701904,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
1,180,6,1,0,0,128.55157756805417,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
1,180,7,0,0,0,173.05012512207026,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
1,180,8,0,0,0,182.18952865600585,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
1,180,9,0,0,0,195.9526462554931,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
2,300,0,0,1,1,-10.364513397216797,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
2,300,1,0,1,0,18.610824584960938,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
2,300,2,1,0,0,55.69975433349613,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
2,300,3,1,0,0,99.59506874084474,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
2,300,4,1,0,0,129.2637384414673,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
2,300,5,1,0,0,170.00363273620604,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
2,300,6,1,0,0,203.71590919494628,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
2,300,7,0,0,0,233.0774814605713,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
2,300,8,0,0,0,248.83066234588625,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
2,300,9,0,0,0,251.37758827209475,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
3,360,0,0,1,1,-8.853986740112305,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
3,360,1,0,1,0,19.19397354125977,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
3,360,2,1,0,0,35.249632263183585,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
3,360,3,1,0,0,70.82898502349852,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
3,360,4,1,0,0,85.8277742385864,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
3,360,5,1,0,0,81.60413341522218,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
3,360,6,1,0,0,75.402041053772,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
3,360,7,1,0,0,67.86413669586186,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
3,360,8,1,0,0,60.407805442810094,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
3,360,9,1,0,0,83.21479701995858,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
4,420,0,0,1,1,-11.098081588745115,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
4,420,1,0,1,0,19.237171173095703,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
4,420,2,0,1,0,49.26598882675169,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
4,420,3,1,0,0,93.29330472946164,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
4,420,4,1,0,0,109.44823179244996,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
4,420,5,1,0,0,117.538041973114,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
4,420,6,0,0,0,158.79739809036255,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
4,420,7,0,0,0,187.9630951881409,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
4,420,8,0,0,0,195.68100023269653,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
4,420,9,0,0,0,235.3095778465271,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
5,480,0,0,1,1,-9.40264892578125,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
5,480,1,0,1,0,17.116836547851562,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
5,480,2,1,0,0,41.11730194091799,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
5,480,3,1,0,0,87.64920921325685,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
5,480,4,1,0,0,105.22845888137822,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
5,480,5,1,0,0,123.99628610610968,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
5,480,6,1,0,0,149.80283136367802,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
5,480,7,0,0,0,183.49269971847536,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
5,480,8,0,0,0,221.83973417282107,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
5,480,9,0,0,0,243.87353048324587,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
6,660,0,0,1,1,-9.94618034362793,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
6,660,1,0,1,0,19.96382141113281,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
6,660,2,0,1,0,29.35823135375977,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
6,660,3,1,0,0,53.9394157409668,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
6,660,4,1,0,0,85.05266599655153,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
6,660,5,1,0,0,119.43321809768676,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
6,660,6,1,0,0,148.59065113067626,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
6,660,7,0,0,0,172.34281520843504,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
6,660,8,0,0,0,200.20502405166624,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
6,660,9,0,0,0,222.94749612808224,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
7,720,0,0,1,1,-8.531076431274414,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
7,720,1,0,1,1,21.139610290527344,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
7,720,2,0,1,0,28.881142616271998,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
7,720,3,1,0,0,49.42706851959229,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
7,720,4,1,0,0,94.87848529815672,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
7,720,5,1,0,0,132.5610059738159,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
7,720,6,1,0,0,153.52879009246823,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
7,720,7,1,0,0,166.49620304107663,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
7,720,8,0,0,0,191.6913400650025,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
7,720,9,0,0,0,230.06799716949465,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
8,780,0,0,1,1,-6.084917068481445,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
8,780,1,0,1,0,20.078670501708984,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
8,780,2,0,1,0,33.314447021484405,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
8,780,3,1,0,0,57.14015541076661,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
8,780,4,1,0,0,92.91200160980225,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
8,780,5,1,0,0,125.88989658355716,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
8,780,6,0,0,0,156.37014789581298,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
8,780,7,0,0,0,188.78500080108645,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
8,780,8,0,0,0,234.43283367156985,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
8,780,9,0,0,0,277.8598258018493,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
9,900,0,0,1,1,-8.360893249511719,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
9,900,1,0,1,0,18.703044891357425,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
9,900,2,1,0,0,50.43850116729735,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
9,900,3,1,0,0,57.66806144714355,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
9,900,4,1,0,0,74.69620704650877,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
9,900,5,1,0,0,89.935373878479,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
9,900,6,1,0,0,104.44950885772704,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
9,900,7,1,0,0,125.50962696075436,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
9,900,8,1,0,0,149.47251987457273,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
9,900,9,1,0,0,161.09625244140622,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
10,1020,0,0,1,1,-11.113449096679688,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
10,1020,1,0,1,0,17.62259292602539,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
10,1020,2,0,1,0,23.82955970764161,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
10,1020,3,0,1,0,34.225923919677726,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
10,1020,4,1,0,0,70.83211288452148,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
10,1020,5,1,0,0,115.49332389831542,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
10,1020,6,1,0,0,161.7485641479492,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
10,1020,7,1,0,0,181.0999988555908,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
10,1020,8,0,0,0,230.2621395111084,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
10,1020,9,0,0,0,263.56504802703853,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
11,1140,0,0,1,1,-9.421442031860352,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
11,1140,1,0,1,1,16.597476959228516,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
11,1140,2,0,1,0,29.353960418701146,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
11,1140,3,0,1,0,37.329677391052186,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
11,1140,4,1,0,0,67.99077510833735,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
11,1140,5,1,0,0,100.61599769592276,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
11,1140,6,1,0,0,109.28210067749012,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
11,1140,7,1,0,0,138.33647842407214,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
11,1140,8,0,0,0,175.98450641632064,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
11,1140,9,0,0,0,208.1508895874022,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
12,1200,0,0,1,1,-10.475936889648438,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
12,1200,1,0,1,0,18.56280899047852,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
12,1200,2,1,0,0,54.72867774963381,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
12,1200,3,1,0,0,90.16090040206912,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
12,1200,4,1,0,0,97.7952507972718,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
12,1200,5,1,0,0,108.12332849502566,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
12,1200,6,1,0,0,126.3662617683411,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
12,1200,7,1,0,0,139.02144222259523,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
12,1200,8,1,0,0,141.85818843841557,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
12,1200,9,1,0,0,145.8592540740967,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
13,1320,0,0,1,1,-10.720508575439451,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
13,1320,1,0,1,0,19.274578094482425,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
13,1320,2,1,0,0,53.14488430023191,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
13,1320,3,1,0,0,94.36000194549558,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
13,1320,4,1,0,0,103.6913366317749,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
13,1320,5,1,0,0,123.92944221496585,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
13,1320,6,1,0,0,135.2794424057007,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
13,1320,7,1,0,0,147.4131635665894,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
13,1320,8,1,0,0,174.6619066238404,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
13,1320,9,0,0,0,204.700121498108,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
14,1380,0,0,1,1,-9.841630935668944,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
14,1380,1,0,1,0,18.804718017578125,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
14,1380,2,0,1,0,23.44530258178712,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
14,1380,3,1,0,0,68.47459754943849,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
14,1380,4,1,0,0,98.63519001007076,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
14,1380,5,1,0,0,100.56712207794187,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
14,1380,6,1,0,0,126.04238443374636,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
14,1380,7,1,0,0,139.68454027175903,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
14,1380,8,1,0,0,157.07207555770873,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
14,1380,9,0,0,0,191.73081626892088,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
15,1440,0,0,1,1,-7.632911682128906,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
15,1440,1,0,1,1,17.490367889404297,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
15,1440,2,0,1,0,27.376620006561296,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
15,1440,3,0,1,0,20.12547845840458,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
15,1440,4,0,1,1,13.060254192352346,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
15,1440,5,0,1,0,21.709648513794026,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
15,1440,6,1,0,0,54.6512344360352,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
15,1440,7,1,0,0,71.13929901123055,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
15,1440,8,1,0,0,85.06339874267587,grid16,continuous,sac,highway_v0,cpss_only,0.5,0,grid16__continuous__sac__highway_v0__cpss_only__pstay_0p5__seed_0
